text,class,infoclass,city
Chiedo di poter sostituire la plafoniera dei due lampioni all inizio della Via poichxe rotte ,2,Illuminazione,negrar
Buongiorno  rinnoviamo la segnalazione effettuata circa due mesi fa    riguardo la totale assenza di illuminazione in via La Palma   ed essendo un tratto di strada particolarmente frequentato da giovani sportivi e non   si richiede un veloce intervento   in  modo da prevenire possibili incidenti  Distinti saluti ,2,Illuminazione,cagliari
Segnaletica rubata all angolo tra via Sandro Pertini e Via Segni a Pirri  In questo incrocio ci sono sempre incidenti  ed ora dei ragazzini hanno rubato il segnale di STOP  La segnaletica orizzontale  parzialmente cancellata e poco visibile  Molto pericolo per la viabilit Vi preghiamo di mettere nuovamente gli appositi segnali stradali ,3,Manutenzione,cagliari
Strada piena di buche molto pericolose ,3,Manutenzione,negrar
LAMPIONE BRUCIATO DAVANTI AL CIVICO DI VIA SAN FRANCESCO ,2,Illuminazione,negrar
Salve  vorrei segnalare strada non asfaltata rotta con varie buche in via piero della francesca dietro la pineta fronte benzinaio Esso entrata alle Case parcheggio Mulinu Becciu,3,Manutenzione,cagliari
Buon giorno desidero segnalare che all angolo   tra la via Virgilio e la via Braia c  da giorni della segnaletica  mobile da ritirare posizionata dopo l effettuazione di lavori prorio sulla   via Braia   Grazie,4,Sicurezza,volpiano
UNICAMENTE PER INFORMARVI CHE IN DATA ODIERNA NEL POMERIGGIO E  SPARITO IL CONTENITORE DELL UMIDO UBICATO A PIRRI IN VIA FLLI BANDIERA  E STATO VEROSIMILMENTE RUBATO DA IGNOTI PREGO INTERESSARE GLI UFFICI PREPOSTI PER RIMPIAZZARLO CON UN ALTRO AL PIU  PRESTO IN QUANTO ALTRO CONTENITORE PIU  VICINO E  A CIRCA TRECENTO METRI  RINGRAZIO PER L ATTENZIONE E PORGO CORDIALI SALUTI ,1,Ambiente,cagliari
palo n   pericoloso  Corroso alla base,2,Illuminazione,negrar
Buongiorno  in via Lunigiana a Cagliari c  un forte guasto all illuminazione tutto i lampioni del lato opposto al Sardegna Hotel sono spenti  e dal numero  fino a via Abruzzi i lampioni sono spenti su entrambi i lati  rendendo molto precaria la visibilit  In totale ci sono solo  lampioni funzionanti su   Chiediamo di intervenire al pi presto perch possono verificarsi situazioni di pericolo  Grazie e cordiali saluti ,2,Illuminazione,cagliari
Tre lampioni in via ten  G  Turri non funzionano  Due davanti al civico A  altri a partire da via ca paletta in direzione san peretto  ,2,Illuminazione,negrar
ILLUMINAZIONE PUBBLICA NON FUNZIONANTE NEL TRATTA DA VIA ROSSINI ANGOLO VIA BOITO A VIA ROSSINI ANGOLO VIA PALESTRINA,2,Illuminazione,cagliari
vi e stata segnalata piu volte senza esito  la necessita di ripristinare una pericolosa buca formatasi nel tratto compreso  p za guido da siena e via del castelletto di pancole  attendiamo con fiducia un vostro intervento   cordiali saluti,3,Manutenzione,castelnuovo
Chiedo per l ennesima volta il ripristino dei parcheggi residenti nel lato sinistro di Via Mameli nel tratto tra la Via Pola e Via Carloforte ed anche nel tratto tra la Mediateca e Via Pola  Tali parcheggi erano presenti prima dell inizio dei lavori infiniti in Via Mameli e non sono mai stati ripristinati  Aggiungo  che a seguito del mio ultimo sollecito n   del    ero stato contattato telefonicamente dall ufficio URP che mi aveva riferito che gli stalli sarebbero stati ripristinati entro fine Luglio   In realt a fine Luglio sono stati tracciati gli stalli con righe bianche senza alcun cartello che indichi riservato ai residenti  Chiedo cortesemente  risposta scritta da parte del Servizio Mobilita   Infrastrutture viarie e Reti che fino ad ora non ha mai risposto direttamente in cui sia indicata una data certa del ripristino parcheggi residenti  Grazie,3,Manutenzione,cagliari
La via  piena di buche anche molto profonde ed  molto pericoloso soprattutto per i ragazzi con i motorini  Ci sono anche i rami bassi che colpiscono auto e persone ,3,Manutenzione,camerano
richiesta sistemaione strada ,3,Manutenzione,camerano
SOLLECITO La tua segnalazione e stata messa in lavorazione il  Dati segnalazione n  Localita guasto casa del monte comunServizio Manto stradale  MarciapiediSegnalazione LA STRADA RISULTA IN ALCUNI TRATTI INAGIBILE E PERICOLOSA A CAUSA DI ENORMI BUCHE E CEDIMENTI  LA MANCATA MANUTENZIONE E GLI ENORMI CAMION CHE VI TRANSITANO HANNO GRAVEMENTE COMPROMESSO LA SICUREZZA  RICHIEDIAMO PERTANTO UN URGENTE INTERVENTO AL FINE DI PREVENIRE ULTERIORI INCIDENTI GIA  PERALTRO SUCCESSI IN QUESTI GIORNI ,3,Manutenzione,negrar
da alCune sttimane dopo venti metri dal bivio per via vivaldi proveniEndo da arbizzano si constatata una perdite continua di acqua sulla strada,1,Ambiente,negrar
lampione n   via Cere spento,2,Illuminazione,negrar
Lampione bruciato da  mesi subito dopo il progno  gia  segnalato telefonicamente  volte    ,2,Illuminazione,negrar
Come al solito la via e  piena di erbacce e di arbusti ai lati della strada che graffiano le auto e impediscono ai pedoni di camminare vicino al ciglio  La strada e  stretta e questi arbusti sono proprio invadenti ,3,Manutenzione,negrar
Si necessita urgente manutenzione piante  davanti al bar quotNel logo del Tilionequot per eccesso di resina che rende il marciapiede scivoloso e pericoloso anche per il passaggio pedonale ,1,Ambiente,negrar
Si segnala che la lastra di marmo posta sul manto stradale nei pressi del civico  e rotta con conseguente pericolo per i pedoni ,3,Manutenzione,negrar
Buonasera  in Via della Pineta Adiacente Chiesa san Pio X vi segnalo la necessit di  Provvedere alla disinfestazione perch i marciapiedi sono pieni di scarafaggi e li ho trovati dentro casa al  piano   Provvedere al lavaggio dei marciapiedi dove transitano migliaia di persone ogni giorno dirette al mare linee di Bus  Per gli stessi motivi sopra chiedo di provvedere alla spazzatura quotidiana dei marciapiedi  L attuale intervallo  insufficiente ed i residui di gelato stazionano per giorni  in terra   Grazie in anticipo,1,Ambiente,cagliari
In via Genova non e presente il segnale di indicazione della via per chi proviene da via Da Vinci  ne nel tratto dei civici  ,4,Sicurezza,negrar
 lampioni su  risultano spenti da diverse settimane nella seconda parte della via Antioco Loru  Oltre al disagio  presente anche un problema alla sicurezza  Si richiede un intervento immediato alle lampade fulminate ,2,Illuminazione,cagliari
il gestore del caffe sonia sito nella via citata  tiene spesso chiusa l attivita apre e chiude quando vuole non rispetti gli orari commerciali credo che una licenza debba contemplare ANCHE QUESTO  Mai un controllo   io denuncio la situazione qui in paese tutti ne parlano ma nessuno che ha il coraggio di esporre Chiedo un controllo,4,Sicurezza,negrar
Vorrei segnalare il pessimo lavoro fatto dall impresa che ha asfaltato mediante rattoppi la Via Flavio Gioia e Via Castiglione  La strada adesso sembra bombardata  Il lavoro non solo  fatto male ma in realt crea un pericolo per chi  come me  percorre la strada con lo scooter  Ci sono dei gradini longitudinali estremamente pericolosi  Grazie,3,Manutenzione,cagliari
Buonasera  scrivo per segnalare il non funzionamento del pulsante prenotazione pedonale nel semaforo di viale Marconi di fronte all istituto Marconi essenziale per poter attraversare in una via cos trafficata   Cordiali saluti Martina Senes,3,Manutenzione,cagliari
segnale stradale divelto,4,Sicurezza,negrar
L assenza di ogni deterrente alla veocita procura costanti microincidenti e litigi che potrebbero sfociare in qualcosa di peggio per questioni di ragioni e torti su percorsi stradali del tutto abbandonati da chicchessia  Sollecito un rapido sopralluogo e verifica ,4,Sicurezza,negrar
PREGO SPEGNERE I LAMPIONI DEL PARCHEGGIO ANCORA DA ULTIMARE IN FONDO ALLA VIA SANTA CHIARA NON C E  MOTIVO DI TENERLI ACCESI VISTO CHE IL PARCHEGGIO NON E UTILIZZABILE GRAZIE,2,Illuminazione,negrar
Buongiorno  la mia segnalazione Numero  del  risulta presa in carico ma nulla  ancora stato fatto  La Riporto qui di sotto Buonasera  vorrei segnalare la presenza di una buca sul marciapiede all altezza del civico  del Largo Gennari  Le mattonelle in cemento della pavimentazione hanno ceduto e al di sotto di esse si  aperta una buca che sembra anche profonda  Grazie Stato presa in carico ,3,Manutenzione,cagliari
BuongiornoOrmai tutta Via delle Viole e  diventata impercorribile a causa di innumerevoli voragini che continuano a crearsi e ad allargarsi  Prima che succeda una disgrazia vi prego di prendere in seria considerazione la sistemazione del manto stradale intervenendo il piu  presto possibile Saluti,3,Manutenzione,negrar
Vorrei segnalare che il sabato e la domenica nel parcheggio dell ippodromo VI fermata del Poetto di Cagliari i veicoli ostruiscono il normale passaggio e sono al di fuori degli appositi spazi  Oggi  un autovettura sostava all uscita del parcheggio via Isola S  Pietro  in corrispondenza dello stop  Cordiali saluti ,4,Sicurezza,cagliari
lampada accende e spegne ,2,Illuminazione,negrar
Subito dopo Via G Marconi  all inizio del tornante  ci sono da diverso tempo due profonde e grandi buche sul ciglio destro della strada salendo  Se accidentalmente una ruota entrasse  sicuramente un auto si bloccherebbe  considerata la profondita delle stesse  Nel caso di una moto le conseguenze sarebbero molto piu gravi  Grazie ,3,Manutenzione,negrar
All altezza del numero  di Via dei Peschi c e un tombino di scolo dell acqua piovana parzialmente otturato  Il livello dell acqua al suo interno e alta e tale da far entrare acqua nel garage sottostante  Era passato mesi fa un mezzo a spurgare tutti i tombini  Questo non riuscivano ad aprirlo e non lo hanno pulito  Grazie  ,1,Ambiente,negrar
SI CHIEDE INTERVENTO PER SFALCIO ERBA PER IL PRATO DELLA PIAZZETTA TONDA NEL QUARTIERE ARENA VERDE  GRAZIE,1,Ambiente,negrar
Il lampione n  che si trova in Bassa a Montecchio  non  funziona  Guasto da me gia segnalato con segnalazione n  che risulta essere chiusa ,2,Illuminazione,negrar
In via Don Sboarina nell abitazione che confina con il giardino della trattoria quotSottocastelloquot vengono tenuti  cani che abbaiano tutto il giorno e sporcano dappertutto  La detentrice e una veterinaria  sig ra Silvia  che si porta a casa i cani per curarli e poi restituirli ai proprietari,4,Sicurezza,negrar
Sono il titolare dell edicola Lai  situata in Via Bellini angolo Via San Benedetto  Vorrei segnalare e chiedere lo spostamento dei  cassonetti della nettezza urbana  situati davanti all edicola  in luogo pi idoneo qualche metro pi avanti e nel lato sinistro della strada  dove sono sempre stati  In quanto la situazione  dovuta anche alla presenza della mensa del povero  proprio accanto alla edicola  sta risultando invivibile in termini di sporcizia  Allego delle foto esemplificative   Saluti,1,Ambiente,cagliari
il pozzetto presso piazzetta tonda arena verde ubicato nel vialetto che scende dal centro verso la parte piu bassa non e fissato e muovendosi quando calpestato e pericoloso soprattutto per i bambini che quotidianamente giocano nell area  con l occasione si chiede anche pulizia degli stessi  Segue precedente segnalazione n   del    e da voi chiusa il   ,1,Ambiente,negrar
Buongiorno  segnalo guasto molla di apertura cassonetto infiferenziata  Chiedo cortesemente che venga sostituito o riparato con cortese sollecitudine perch aprire manualmente  estremamente difficoltoso e pesante  pertanto la maggior parte delle persone posiziona i sacchetti a terra con conseguente sporcizia  rottura dei sacchetti etc  Il cassonetto si trova in Via dei colombi angolo via dei passeri  Grazie,1,Ambiente,cagliari
Dai rubinetti esce acqua giallastra e torbida,1,Ambiente,negrar
Gentilissimi  dopo i recenti lavori in via Enrico Toti di rifacimento del manto stradale e della sistemazione dei marciapiedi  segnalo che l accesso da via Conte Biancamano  diventato particolarmente pericoloso  Sono sempre presenti auto parcheggiate all incrocio con via E  Toti che impediscono la visuale alle auto che arrivano da via C  Biancamano  Non potendo purtroppo eliminare le auto che non rispettano il divieto di sosta accanto all incrocio vi chiedo se fosse possibile almeno posizionare uno specchio sul fronte dell incrocio per ridurre il rischio ,4,Sicurezza,cagliari
Buongiorno  segnalo un guasto al lampione posto in via Garibaldi  ,2,Illuminazione,cagliari
richiesta di posizionamento  bidone dei rifiuti in prossimita  della lavarina,1,Ambiente,negrar
in via Perez lampione n   spento ,2,Illuminazione,negrar
Si segnala scarsa visibilita con difficolta di manovra in via Bottega all incrocio dove c e il capitello  Si richiede la possibilita di posizionare uno specchio ,4,Sicurezza,negrar
Su tutta la via Cav  di Vittorio Veneto a non funziona l impianto di illuminazione  ,2,Illuminazione,negrar
Il lampione difronte al civico   e  spento Raramente si accende per qualche minuto per poi rispegnersi La segnalazione e  gia  stata effettuata nel recente passato con medesimo guasto ,2,Illuminazione,negrar
Buona sera  segnalo che nel giardino pubblico con accesso da via del Pozzetto fra il civico  e C  ci sono ormai da molti mesi dei lampioni con lampade che si accendono ad intermittenza come quelle di un albero di natale   Grazie,3,Manutenzione,cagliari
Come ogni anno si richiede la pulizia dei rovi e delle canne che sono ricresciute tanto da impedire la visuale da ambo le direzioni di marcia Forse invece di tagliare le erbacce andrebbero tolte una volta per tutte con del diserbante altrimenti il problema si continua a ripresentare con rischio di incidenti  Grazie ,1,Ambiente,negrar
A distanza di piu di tre mesi dalla segnalazione n   nella quale si chiedeva di provvedere allo sfalcio dell erba attorno ai cassonetti di Via Carpenxe che oltretutto impedivano l accesso ai contatori gas  NULLA e STATO FATTO Anche questa volta hanno dovuto provvedere i cittadini con i propri mezzi e i propri sforzi le erbacce avevano raggiunto il metro di altezza ,1,Ambiente,negrar
oggetto Rotonda Provvisoria di Via Torino  S P      Buongiorno     con la presente Vi informo che la rotonda provvisoria in oggetto risulta essere costantemente insicura e pericolosa ai fini della viabilit stradale  pertanto chiedo che si addivenga  nel pi breve tempo possibile  ad un sopralluogo e alla relativa perizia di un professionista abilitato  nonch alla chiusura dei lavori in maniera definitiva      ,4,Sicurezza,volpiano
BuongiornoVi segnalo la presenza di alcune buche di fronte al SerbatoioSalutiGiancarlo Trusso,3,Manutenzione,negrar
Abito a Cagliari in via Asti perpendicolare a via Aosta In questa stradaVia Aosta prima a doppio senso di marcia  fu apposto per la poca ampiezza della strada  un divieto di parcheggio sul lato destro della stessa Per le ragioni che di seguito si espongono   si chiede la rimozione di tale divieto  la strada ora  a senso unico e i ingorghi non se ne verificano pi   Il numero dei residenti  notevolmente aumentato e le esigenze di parcheggi  aumentata vedi nuovo palazzo costruito nella adiacente via Bolzano  In mancanza di posti auto all interno dei palazzi  quasi tutti i residenti sono costretti a parcheggiare in strada   lungo via Aosta sono allocati  cassonetti per la raccolta dell immondizia che diminuiscono la disponibilit di parcheggio  Il divieto di parcheggio  anche se non pi necessario  espone al rischio di multe per divieto di sosta  Tutto quanto premesso si prega codesta Amministrazione di voler esaminare il caso con la dovuta benevolenza ed accogliere l istanza inoltrata anche a nome di altri abitanti dell isolato  Con osservanza,3,Manutenzione,cagliari
Segnalo e se possibile con celerita fronte civico   saracinesca dalla quale fuoriesce acqua ,1,Ambiente,negrar
il palo centrale nella stradina pedonale tra via Autiere e Via degli Alpini accende e spegne  ,2,Illuminazione,negrar
lampione n   spento,2,Illuminazione,negrar
Segnalo l abbandono di due autovetture nella via BOSCO CAPPUCCIO altezza civico  FIAT PUNTO BIANCA TG AZSH  Y VECCHIO MODELLO BIANCA TG BBDV  Vorrei sapere se queste segnalazioni ha un senso farle  in quanto la prima autovettura  gia stata segnalata a Novembre   tanto per non farvi perdere tempo  Grazie ,4,Sicurezza,cagliari
Passeggiando con il mio bambino verso villa Novare Bertani lungo la strada abbiamo trovato delle siringhe conficcate sulla staccionata in prossimita della villa stessa ,4,Sicurezza,negrar
La pavimentazione del marciapiede nella via Dante    presenta gravi sconnessioni che possono causare cadute rovinose  Inoltre  a seguito della rimozione delle cabine telecom non  stata ripristinata la pavimentazione con le apposite piastrelle ,3,Manutenzione,cagliari
Sono un ciclista e segnalo profonde buche nell asfalto di Via Volte Maso che mettono a repentaglio l incolumita delle persone che vi transitano ,3,Manutenzione,negrar
Scendendo da Montecchio verso Verona i bordi delle stade su ambo i lati sono ampiamente invasi da rovi ed erbacce che restringono pericolosamente la carreggiata rendendo difficoltoso il percorso ai numerosi ciclisti e camminatori che si devono spostare verso il centro della strada  La situazione di pericolo e aggravata dal pessimo stato del manto stradale con buche che misurano diversi centimetri di profondita   In particolare segnalo una profonda e pericolosa buca subito dopo l incrocio con via Campi scendendo in direzione di Verona  Si chiede un tempestivo intervento in quanto le piogge peggiorano velocemente la situazione ,3,Manutenzione,negrar
Salve  dopo la costruzione del Parco della Musica intorno al Teatro Lirico non sono mai stati ripristinati i numerosi parcheggi prima situati davanti all ingresso superiore        In realt esistono tre parcheggi davanti all ingresso del Teatro  nella via Sant Alenixedda  ma sono normalmente e giustamente occupati  da residenti  ed  in ogni caso  risultano assolutamente insufficienti          Ho chiesto lumi al Teatro  e mi  stato risposto che la cosa sarebbe stata gi segnalata al Comune che non avrebbe mai risposto          Vorrei osservare che uscendo da teatro dopo aver assistito  ad una rappresentazione tutto lo spazio antistante  occupato da auto parcheggiate  in divieto   che non intralciano la regolarit del traffico  per cui lo spazio da adibire a parcheggi riservati e no  sicuramente disponibile          Nella certezza che la mia segnalazione trover la giusta attenzione porgo cordiali saluti                             Gianluigi Pili  NB  Ieri non sono riuscito ad autenticarmi nel sito ed ho gi inoltrato questa segnalazione per posta elettronica,3,Manutenzione,cagliari
In zona monti di Torbe via Cengio  via Martini di Sopra sono presenti numerose buche e tratti di asfalto ammalorato  Si chiede un intervento per la sistemazione  possibilmente con asfalto a caldo Grazie Maurizio Corso ,3,Manutenzione,negrar
Buongiorno  Vorrei segnalare la resenza dacirca un mese di un dissuasore per le auto divelto che  stato appoggiato sulla facciata del Bastione  vicino la fermata Ctm  scendendo lungo vie Regina Elena direzione Piazza Costituzione    Cordiali saluti  Michele Ruda,3,Manutenzione,cagliari
Area verde della scuola materna con rami pericolanti  verde che crea intralcio sulla pubblica via e all interno dell area ce un segnale di attraversamento pedonale divelto da riposizionare Fabio PerellaPolizia Locale,1,Ambiente,negrar
Viene segnalato che in via dei Ciliegi a senso unico ci sono rifiuti sparsi di vario genere Inoltre ci sono due borse colme di rifiuti  La situazione e di degrado e in questo periodo di caldo la situazione degenera Si chiede di provvedere al ritiro degli stessi e alla pulitura della strada Grazie ,1,Ambiente,negrar
Si chiede di provedere allo sfalcio dei cigli poiche il transito pedonale deve avvenire sulla carreggiata a rischio di essere travolto dalle auto Si chiede inoltre di provvedere al posizionamento di ulteriori cestini in p zza Matteotti poiche quelli presente sono sempre pieni e spesso i rifiuti vengono buttati a terra  Si chiede inoltre di provvedere periodicamente alla pulizia dei tombini in tutta la zona Novare ,1,Ambiente,negrar
Mancanza bidone dell umido in via carpaccio angolo via Giotto  Da pi di  mesi  Seconda segnalazione,1,Ambiente,cagliari
Lampione spento  Gia  riparato piu  volte ma poi si spegne ,2,Illuminazione,negrar
Il segnale verticale di STOP e obbligo di svolta a sinistra situato di fronte al cimitero e caduto a terra  ,4,Sicurezza,negrar
stato della via eleonora d arborea rinnovo la mie segnalazioni per ribadire le condizioni della via ancora priva di marciapiede sul lato sinistro della strada e dotata di passaggio pedonale  inizialmente delimitato da dissuasori in metallo che oramai sono stati decimati  sulla destra nel senso della percorrenza delle auto  come precedentemente segnalato lo spazio riservato al passaggio pedonale  quasi costantemente occupato da auto e scooter che lo utilizzano come parcheggio ed inoltre il passaggio delle auto avviene normalmente a velocit elevate il che rende molto pericolo il transito dei pedoni nonch il traffico dei clienti che transitano nel mio e negli altri esercizi commerciali  Pi di una volta ho rischiato io stessa di essere falciata dal passaggio delle auto e devo preoccuparmi di informare i clienti del pericolo che possono correre  Da parte mia continuo ad auspicare la trasformazione della via in pedonale cos come  stato fatto con le vie adiacenti e attendo dall amministrazione comunale un riscontro su questo punto  in attesa credo che sarebbe indispensabile operare in qualche modo per limitare i disagi fin ora descritti almeno riservando una parte della carreggiata al passaggio pedonale e limitando la velocit delle auto  ringrazio dell attenzione e porgo i miei migliori saluti ,3,Manutenzione,cagliari
Il cassonetto dell organico  sparito ,1,Ambiente,cagliari
Prendo atto che i cigli della strada sono stati ripuliti dai rovi  purtroppo e rimasto il pericolosissimo canneto  che impedisce la visuale  ed e fonte di possibili incidenti  Mi domando come sia possibile che nessuno intervenga con saggia autorita al fine di risolvere questo problema  La manutenzione deve essere fatta subito quando il canneto comincia a superare il metro  La mancanza di senso civico da parte di coloro che non mantengono la loro proprieta pulita da sterpaglie e canne e il segnale della maleducazione ormai imperante  Se almeno il Comune di Negrar imponesse ai maleducati  magari con delle salatissime multe  il rispetto dell incolumita delle persone  ci sentiremmo tutti piu fiduciosi verso la Pubblica Amministrazione  Scusate lo sfogo   ma e proprio una schifezza ,1,Ambiente,negrar
Gli irrigatori attivi a innaffiare    con tutta l acqua che vien giu dal cielo ,1,Ambiente,negrar
Cagliari vorrei segnalare un esempio di quotidiana incivilt cane mollato in balcone ad abbaiare  Tutti i giorni  o quasi  soprattutto dalle ore  alle ore  circa  Se il disturbo della quiete pubblica  ancora un reato  si richiede l intervento del personale addetto  per porre fine o limitare il disagio recato al vicinato a causa del continuo abbaiarelatrare di uno o pi cani quartiere La Vegavia Istria  via Molise  segnalo collegamento video su youtube httpwww youtube comwatch vjhFsKZGlkk,4,Sicurezza,cagliari
l illuminazione pubblica di tutta la zona si accende e spegne continuamente  ,2,Illuminazione,cagliari
il lampioncino nel vialetto tra via don sturzo e la piazzetta interna  ubicato di fronte al numero civico c e spento e non funziona,2,Illuminazione,negrar
Il coperchio di un tombino si muove quando passano le auto e per le abitazioni vicine sembra un terremoto  ,3,Manutenzione,negrar
In prossimita di dove non molti anni fa  sono stati eseguiti lavori per il rifacimento della strada franata  si e verificato uno smottamento del terreno a valle della stessa strada  Si vede molto bene parte della sezione della massicciata  con delle cavita al di sotto della carreggiata che adesso si trova quasi a picco sul vuoto  Faccio presente che la strada in questione e interessata dal transito di autocarri di t e autotreni di t ,3,Manutenzione,negrar
Mi chiedo come mai e possibile che nessuno di Sua competenza abbia pensato di chiudere  gia nella giornata di ieri  per prevenzione le saracinesche delle colonnine ubicate nelle aree verdi pubbliche per il beveraggio di bambini e cittadini del Comune di Negrar Vergogna  ,1,Ambiente,negrar
il Signor Recchia sta eseguendo i trattamenti al vigneto  ha esposto l avviso esattamente  minuti fa  il Regolamento comunale chiede  ore prima   siamo stanchi che tutto questo avvenga in orari in cui i bambini giocano all aperto  si richiedono provvedimenti  non e la prima segnalazione che inviamo  grazie,4,Sicurezza,negrar
Faccio riferimento alla segnalazione  del   che risulta chiusa  Non e  sicuramente stato risolto il problema della viabilita  della strada via bosco piano in quanto le canne di bambu  e le erbacce vicino ai cassonetti delle immondizie all  inizio della strada ostacolano la visuale nei due sensi di marcia ed il rischio di incidente rimane elevato  anche se e  stato messo il guardrail  In attesa di una vs cortese risposta saluto cordialmente   ,4,Sicurezza,negrar
Alcuni giorni fa due persone con un camioncino hanno tagliato le siepi sporgenti sulla strada tra il lampione n   e il n   ottemperando cosxec alla vostra diffida di vecchia data  Restano sempre le altre siepi gia indicatevi con mia precedente segnalazione  Con la speranza e la pazienza sono fiducioso che arriveremo ad avere una strada illuminata e percorribile in piacevole sicurezza Cordialita ,4,Sicurezza,negrar
Sul confine con il Comune di San Pietro le strisce pedonali sono cancellate e poco visibili    Inoltre la segnaletica verticale e nascosta dalle siepi delle case  o dai cartelli stradali  Davanti alla fermata dell autobus in direzione Verona di fronte a Boscaini Scarpe c e un tombino griglai che quando piove e sempre intasato e al passaggio delle auto chi e sotto la pensilina viene bagnato Le strisce pedonali sono stare rifatte in posizione diversa e la segnaletica verticale e nascosta e comunque non visibile perche distante da dove  sono state fatte  le strisce    ,4,Sicurezza,negrar
Il cassonetto della raccolta indifferenziata posizionato all altezza del numero civico  di Via della Pineta  Cagliari   collocato troppo a ridosso dell accesso al passo carraio retrostante  come pu vedersi dalla foto allegata tale posizionamento  durante la manovra di uscita dal passo impedisce qualsiasi visuale dei veicoli provenienti da sinistra  comportando un grave rischio di collisione  mentre in entrata nel passo proveniendo dalla carreggiata attigua costringe ad effettuare una pericolosa manovra di allargamento verso il centro della carreggiata stessa   Si chiede pertanto il corretto riposizionamento del cassonetto  rispettando la distanza di sicurezza dal passo di almeno  metro  cos da rispettare la previsione del CdS che ne prevede la collocazione in modo da non arrecare pericolo o intralcio alla circolazione   Grazie per l attenzione e fiducioso di un sollecito riscontro ,1,Ambiente,cagliari
Un lampione bruciato di fronte la pizzeria alle Proale  lampione doppio  lato pizzeria e lato strada  non funziona quello del lato strada ,2,Illuminazione,negrar
Buona sera  Mi sono recato oggi pomeriggio al vostro cimitero per visitare la tomba di mia zia   Forse sara stato per il fatto che cominciava a diventare buio  ma ho notato che erano accese alcune lampade votive e altre  come per esempio la tomba di mia zia erano spente  Subito ho pensato che si fosse bruciata a lampadina  ma poi guardando meglio ho visto che era stato asportato il porta lampada  lasciando solo i fili  Ho poi notato che questa situazione era comune a molte tombe  Si e trattato evidentemente di un atto di vandalismo  Io certamente provvedero a montare il portalampada  pero visto che la lampada votiva e un servizio che si paga  vi pregherei ogni tanto di mandare un vostro agente a fare un giro al cimitero  nell intento auspicabile di limitare questi atti vandalici   ,4,Sicurezza,negrar
Sono continuamente presenti auto parcheggiate nell area pedonale senza disco orario non per operazioni di carico e scarico  ,4,Sicurezza,cagliari
La tratta cnxe conduce al  comune di Verona di competenza del comune di negrar xe  in uno stato di degrado notevole con bucoEh che compromettono la stessa incolumita dei guidatori di cicli e motocicli   ,3,Manutenzione,negrar
Vorrei segnalare il mancato funzionamento delle lampadine di  lampioni posizionati all esteremit delle VIA BLIGNY  pi precisamente in corrispondenza di Via Bligny  e via Bligny    La mancata illuminazione rende la via molto losca e le auto parcheggiate sono maggiormente soggette a furti o atti vandalici  Ringrazio anticipatamente  Andrea Magnoni,2,Illuminazione,cagliari
Salve  nel lontano luglio  ho segnalato  n    che  nel giardino accanto al condominio di Via Robert Koch   alcuni alberi superano la recinzione il che provoca la continua pulizia da parte nostra del cortile condominale e lintasamento delle condotte di carico delle acque bianche  Vorrei sapere quando contate di intervenire  Ultimo problema  ma non per importanza  riguarda un albero  sempre nei pressi del nostro condominio altro lato accanto a cabina MTBT Enel  non pi in verticale  quindi con una accentuata pendenza  che avrebbe necessit di un controllo da parte di personale compente per verificarne la stabilit  In attesa di cortese cenno di riscontro  saluto Efisio Casana ,1,Ambiente,cagliari
diverse buche x entrare nel quartiere abitativo dopo le piogge dei giorni scorsi,3,Manutenzione,negrar
Sul confine con S Pietro  all incrocio tra Strada Nuova e Via Roverina  le strisce pedonali sono ancora cancellate  inoltre la siepe privata che  da lungo tempo  nasconde la segnaletica verticale dell attraversamento pedonale  non e ancora stata tagliata  contrariamente a quanto da voi risposto alla segnalazione n   del   In aggiunta  anche di fronte a Boscaini scarpe la segnaletica verticale non e posizionata correttamente rispetto alle strisce  Vista la velocita e la distrazione della maggior parte dei guidatori odierni  vi invito a provvedere al piu presto ,4,Sicurezza,negrar
Si comunica per la sicurezza stradale che in localita Costeggiola   dopo anni  la segnaletica sull asfalto e in alcune parti completamente cancellata ed in altre e sbiadita Si ingrazia anticipatamente e si porgono distinti saluti ,4,Sicurezza,negrar
Segnalo che nella via alfieri angolo via Leonardo c  una piastrella del marciapiede divelta  I passanti possono inciampare facilmente  Grazie  A  Farris,3,Manutenzione,cagliari
Non si mettono i cartelli col divieto di sosta per inizio lavori quando i lavori iniziano  forse   giorni dopo Sabato e Domenica compresi  L onere di posizionare i cartelli il giorno prima dell effettivo inizio lavori vale meno del disagio arrecato ai cittadini  La Via Cornalias  lunga e quando i lavori inizieranno ci vorr forse una settimana per arrivare in Via Cadello  per la strada  tutta in divieto di sosta gi dal  Marzo  Sembra che al Comune nessuno conosca la particolarit del quartiere e non solo in questa circostanza  E  possibile almeno approfittare per un lavaggio delle strade o  attivit riservata a quartieri pi nobili   Viste le buche   si presume che i lavori riguardino l asfalto e che subito dopo mai prima  come sempre avvenuto  si proceda coi tagli stradali per i collegamenti idrici e fognari o per la rifinitura della quota dei tombini    si presume   gi   perch nel sito dei lavori in corso non appare nessuna notizia      Vergogna Vergogna Vergogna,4,Sicurezza,cagliari
RISCRIVO nuovamente il semaforo mancante  e del quale da diverso tempo sto chiedendo la sua ricollocazione E  SUL PONTE PRINCIPALE DI SAN VITO  quello grande forse ora vi e piu chiaro dov e che manca  Visto che e ancora non e stato rimesso ,4,Sicurezza,negrar
