text,class,infoclass,city
"Si sono formate diverse buche ",3,"Manutenzione","negrar"
"Il cassonetto del vetro situato nel parcheggio della scuola primaria e indecente e sta per sfasciarsi ",1,"Ambiente","negrar"
"PALO N   SPENTO",2,"Illuminazione","negrar"
"Questa sera non funzionano tutti i lampioni sulla rotatoria di Santa Maria",2,"Illuminazione","negrar"
"In via calcarole prima dello stop c e una buca ",3,"Manutenzione","negrar"
"NELLA STRADA DI COLLEGAMENTO TRA TORBE E MARANO OGNI VOLTA  CHE  NEVICA SI FORMA UNO STRATO DI GHIACCIO PERICOLOSISSIMO QUESTO E  RESO ANCORE PIU PERICOLOSO  IN QUANTO  NEL TRATTO DI COMPETENZA DEL COMUNE DI MARANO LA STESSA VIENE COSPARSA DI SALE E PULITA  CON IL BUIO LA SORPRESA DELLA LASTRA NON PERDONA CHIEDO  CHE VISTO L IMPORTANZA DELLA STRADA  LA STESSA VENGA COSPARSA DI SALE PER CONTINUITA ANCHE NEL TRATTO TORBE LOC VAI ",3,"Manutenzione","negrar"
"via chiesa  via vagiol  via monco  fane notte  gennaio lampioni spenticontrollare anche il normale orario di accensione degli impianti  pare che si accendano in ritardo rispetto gli altri impianti",2,"Illuminazione","negrar"
"All altezza del cancello carraio del civico   dal chiusino fognatura fuoriesce liquido maleodorante gia da alcuni giorni",1,"Ambiente","negrar"
"Alcune lampade spente via che dal tornante scende alla ex lott ne Oliveto",2,"Illuminazione","negrar"
"lampione n  spento",2,"Illuminazione","negrar"
"Faccio presente che la segnalazione n   non e del   ma e del giorno    ore   ed era indirizzata alla POLIZIA MUNICIPALE non al servizio manto stradale  marciapiedi al quale era gia stata inviata in data   per chiedere alla stessa di intervenire urgentemente mediante l apposizione di segnaletica stradale per indicare alle auto il noto pericolo sulla strada  Non e ammissibile che le segnalazioni dei cittadini vengano manomesse eo modificate dall interno  dove sono la trasparenza e la serieta del servizio Distinti saluti Fabio Zerbato",4,"Sicurezza","negrar"
"Vista l inerzia di questa Amministrazione nell affrontare il problema della messa in sicurezza della strada via Vivaldi  considerato che ormai la situazione e insostenibile  che col sopraggiungere del freddo aumentera il rischio di incidenti  si chiede a codesto spettabile Comando di intervenire urgentemente apponendo adeguata segnalazione di avvertimento dello stato di pericolosita del fondo stradale ",3,"Manutenzione","negrar"
"vi segnalo una cosa gia successa altre volte nel cassonetto giallo della carta  sito nella piazzetta di via galvani ad arbizzano  ieri  ho trovato varie confezioni di alimenti freschi Pasta  sughi  ecc  Tutte le confezioni portano l etichetta con l indirizzo di produzione laboratorio del gusto via Genova   VR  cercate di provvedere anche svolgendo una indagine con la ditta produttrice del perche si liberino del prodotto in questa maniera    Ripeto non e la prima volta e chissa  perche sempre su questi cassonetti di via galvani  se volete ho scattato delle foto per documentare il fatto o se volete potete fare un giro ad arbizzano e se il cassonetto non e ancora stato svuotato fare un controllo diretto  Grazie    ",1,"Ambiente","negrar"
"Si segnala la necessita di posizionare un cartello di spazio invalidi sopra lo stallo di sosta nei pressi del civico n  a e un cartello di spazio ciclomotori sopra gli stalli appositamente predisposti  ",4,"Sicurezza","negrar"
"Dimenticati da Dio e dagli uomini  Segnalo la grave situazione del manto stradale di via vivaldi  corollato da buche diventate ormai crateri  Avevamo avuto rassicurazioni sulla loro sistemazione entro dicembre scorso  A parte qualche metro di pietoso rattoppo nulla e successo  Grazie per l attenzione che vorrete concederci ",3,"Manutenzione","negrar"
"Segnaliamo che in via Padri Monfortani i lampioni sono fagocitati dalla vegetazione sempreverde della proprieta ex Monfortani  Chiediamo di far provvedere a liberare i lampioni per consentire l adeguata illuminazione pubblica oggi assai limitata  Ringraziamo cordiali saluti ",2,"Illuminazione","negrar"
"Ieri  alle   circa mentre mi recavo alla scuola materna di Arbizzano mi e stato rotto il vetro della macchina parcheggiata in via P  Micca incrocio con via Montanari  E  stata rubata una borsa di tela contenente la merenda del bimbo ed il portafogli ritrovato in seguito da un passante in via Sboarina ",4,"Sicurezza","negrar"
"buongiorno   mi chiamo  Emiliano Bamonti residente in via jago di sotto   A nome dei residenti in questa via segnalo che l impianto di illuminazione pubblica e spento al  solo  lampione funziona  forse lampadine fulminate sugli altri lampioni    la zona e molto buia e considerati i cantieri aperti lungo la via   non ci sentiamo per niente al sicuro sia dal punto di vista stradale che della sicurezza personale Considerando la facile sistemazione del disagio chiediamo che si possa trovare una soluzione quanto prima  cordialmente EB",2,"Illuminazione","negrar"
"In seguito alle moltissime segnalazioni lamentele da parte degli abitanti di via Vivaldi in merito allo stato di pericolosita del manto stradale e all assoluta inerzia dimostrata dell Amministrazione  ho ricevuto in questi giorni la bella notizia da parte della Polizia Comunale che tra poco il Comune emettera un ordinanza per la messa in sicurezza della strada con spese a carico dei lottizzanti    Al di la da vedere se la spesa spetta realmente agli abitanti o lottizzanti che dir si voglia  considerato che sono passati piu di trent anni da quando abbiamo pagato le spese di urbanizzazione e che il Comune non ha mai avuto il tempo di prendersi in carico la strada  come pensa il sig  Sindaco di costruire la suddetta ordinanza  Ma ammesso che amministrativamente lo possa fare mi piacerebbe capire come dal punto di vista pratico  la strada verra riparata in tempi breviprima del freddo e della neve  Temo che il tergiversare di questa Amministrazione abbia piu un sapore politico e non ci sia invece la volonta di risolvere da buon padre di famiglia  i veri disagi dei cittadini ",3,"Manutenzione","negrar"
"A luglio  e stata emessa ordinanza per la messa in sicurezza delle situazioni di pericolo nella zona di Valfiorita da allora  nonostante l impegno del sindaco Dal Negro di risolvere la problematica ENTRO il mese di settembre u s  preso direttamente sul posto dopo l opportuna verifica effettuata con alcuni collaboratori del comune NULLA e stato fatto circa il problema delle tubature ostruite sotto al manto stradale piu volte e in tutte le sedi segnalato  Le nostre segnalazioni continuano ad essere MANIPOLATE dall interno con uno scarica barile tra i servizi richiesti che non si degnano nemmeno di dare una risposta e  infine  pur avendolo espressamente richiesto  la polizia locale NON interviene neanche per segnalare sulla strada il grave pericolo  COMPLIMENTI     Barbara Zerbato",4,"Sicurezza","negrar"
"Segue la segnalazione  del   Con le piogge di questi giorni si e nuovamente allagata la zona antistante l entrata del fabbricato   Non sono stata contattata per un sopralluogo o chiarimenti   Vi chiedo un sopralluogo immediato alla mia presenza e alla presenza di un condomino residente  Attendo un vostro riscontro Grazie Silvani Francesca ",3,"Manutenzione","negrar"
"Segue segnalazioni nn   e  Finalmente una risposta PUBBLICA a segnalazioni scritte pubblicamente mi pare di solare evidenza che se e stato utilizzato uno strumento che per sua stessa natura e visibile a tutti ci aspettavamo risposte visibili  appunto  a TUTTI  D altronde  bastava un minimo spirito d osservazione per notare che se una segnalazione raccoglie un certo numero di adesioni  probabilmente  e un problema che non riguarda solo chi scrive ma coinvolge anche altre persone che parimenti si meritano di ricevere delle risposte  In relazione alla vostra prassi  a mio avviso assolutamente sbagliata  di xgirarex le segnalazioni al servizio competente senza comunicare alcunchxe  sappiate che in questo modo voi avete snaturato le nostre segnalazioni  modificando DATA  ORA e SERVIZIO RICHIESTO questa e un alterazione che comporta una MODIFICA attuata SENZA il consenso di chi originariamente aveva segnalato il problema  Banalmente avreste potuto indicare in calce alla segnalazione l incompetenza del vostro ufficio che comunque appare assurda considerato che siete competenti alla verifica sul posto del problema  e archiviare  Invero  non era necessario inoltrare la segnalazione all ufficio manutenzioni e questo  molto semplicemente  perchxe era gia stato fatto da noi mediante questa stessa pagina in data    anche se  si sottolinea  NON ABBIAMO ANCORA RICEVUTO ALCUNA RISPOSTA nonostante l urgenza del problema  Specifico che e dal mese di luglio del  che la vicenda e xsospesax e in attesa di una risoluzione che sembra sempre dietro l angolo addirittura a fine agosto il sindaco si era personalmente impegnato ad eliminare la grave problematica segnalata assicurando un intervento della manutenzione entro il mese di settembre u s   salvo poi ritrattare tutto esortandoci a gran voce a fare CAUSA al comune per risolvere la cosa    Preciso  inoltre  che nella replica ricevuta  avete omesso di riferire quello che l ordinanza n   del    dispone e cioe  testualmente xche in caso di inerzia da parte dei lottizzanti  quest Amministrazione provvedera con fondi propri alla messa in sicurezza e alle sistemazioni delle situazioni di pericolo ricadenti nelle aree oggetto di cessione gratuita e ricadenti all interno dei piani di lottizzazione residenziale di iniziativa privata denominati xValfiorita  x Valfiorita  x Valfiorita x  addebitando le spese ai lottizzantix  Ritenendo che i termini indicati siano ampiamente scaduti  tanto che questa amministrazione con successiva ordinanza n   del    ha conferito mandato alla ditta Meneghini Giovanni S r l  di xprovvedere all esecuzione dei lavori inerenti alla riparazione delle buche sulle strade della Valfiorita in quanto urgenti e necessari per l eliminazione delle situazioni di pericolox cosa intende fare in relazione al problema da noi segnalato  Ritenete forse che sia meno grave  Inoltre  non si comprende il perchxe essendo la strada PRIVATA  come ben sottolineate   il comune  in tempi recenti  abbia posizionato dei nuovi lampioni  abbia  come emerge dall ordinanza sopra richiamata  rattoppato anche se a seguito di molte lamentele e in maniera a dir poco approssimativa alcune buche  continui ad occuparsi x seppur ad intermittenza x di sistemare le aree verdi etc  insomma  e singolare che questa amministrazione esegua in Valfiorita alcune manutenzioni e NON altre Infine  ricordandovi che siete pagati da noi cittadini per fornire un servizio efficiente e che quindi siete anche tenuti a dare delle risposte chiare e puntuali a chi ve le richiede  preciso che ignorando le nostre segnalazioni o  ancor peggio  rispondendo in maniera arrogante  non vi guadagnerete di certo la stima e il rispetto della gente Distinti saluti  Barbara Zerbato",4,"Sicurezza","negrar"
"Ho letto con interesse ed approvazione la segnalazione n   a firma di BARBARA ZERBATO anche perche sono un abitante di via Vivaldi ed abbiamo lo stesso identico problema L Amministrazione assegna il pallino rosso alle nostre segnalazioni ma non le visiona nemmeno   E come fare un buco nell acqua Si trincera dietro al fatto che la strada e privata e non c e modo di smuoverla Tra poco saremo costretti a lasciare le auto   lontane dalle nostre abitazioni e salire  a casa a piedi    RICCI PELLEGRINO",3,"Manutenzione","negrar"
"A seguito della mia precedente segnalazione n   dimenticavo in caso di necessita per urgenze ambulanza  mezzi di soccorso auto che devono recarsi con urgenza al pronto soccorso disabili che usano la carrozzella ecc  considerato che la strada e in forte pendenza e le buche talmente larghe e profonde  ritengo la sua percorribilita ad alto rischio in caso di grave necessita RICCI PELLEGRINO",3,"Manutenzione","negrar"
"IN VIA ALBARIN  DI FRONTE AL CIVICO N   SULLA STRADA CHE PORTA A PRUN SI E  APERTA UNA BUCA PROFONDA SULLA STRADA CHE RISULTA MOLTO PERICOLOSA PER IL PASSAGGIO DEI MEZZI SI CHIEDE DI INTERVENIRE SUBITOGRAZIE",3,"Manutenzione","negrar"
"vorrei segnalare che l autovelox di San Vito e posto senza cartello di avviso dietro una siepe che lo nasconde per bene  Dubito questo sia a norma   Deve essere visibile e preceduto da un cartello fisso che ne avvisa la presenza  grazie  ",4,"Sicurezza","negrar"
"Segue la segnalazione n   E  bizzarro che questa solerzia non si sia ancora tramutata in una risoluzione del problema e ancora piu singolare e il fatto che il personale dell ufficio manutenzioni a cui viene inviata la medesima comunicazione recatosi sul posto in data odierna alle   circacome da voi dichiarato  non abbia notato l abbondante fuoriuscita d acqua che continua ad insistere da giorni e della quale  come potrete immaginare  abbiamo anche ampia ed esauriente documentazione fotografica  Inoltre  non si comprende il perche visto che x secondo l ufficio manutenzioni  NESSUNA fuoriuscita d acqua vi era stamane sulla strada  lo stesso ufficio abbia fornito xrassicurazioni sul posizionamento di segnale di pericolo nei pressi del luogo interessato dal problemax     Mi risulta inoltre che la polizia locale abbia percorso con una pattuglia via delle mimose venerdxec u s  alle ore   circa ritenendo quindi assai improbabile che non abbia notato la copiosa fuoriuscita d acqua segnalata  la inviterei a comunicare tale circostanza all ufficio manutenzioni Infine  si apprezza certamente il dono della sintesi che purtroppo per voi comporta  completezza d informazioni e non spiegazioni carenti di alcuni requisiti essenziali giusto per eludere il problema se le vostre premesse sono sbagliate  sono molto spiacente ma non posso e non potro accettare le spiegazioni fornite e se questo significa per voi xarrogante mancanza di rispettox anche se mi duole dirvelo  questo per me non rappresenta un problema  Distinti saluti  Barbara Zerbato",4,"Sicurezza","negrar"
"Segue la segnalazione n   E  bizzarro che questa solerzia non si sia ancora tramutata in una risoluzione del problema e ancora piu singolare e il fatto che il personale dell ufficio manutenzioni a cui viene inviata la medesima comunicazione recatosi sul posto in data odierna alle   circa come da voi dichiarato  non abbia notato la copiosa fuoriuscita d acqua che continua ad insistere da giorni e della quale  come potrete immaginare  abbiamo anche ampia ed esauriente documentazione fotografica  Inoltre  non si comprende il perche visto che x secondo l ufficio manutenzioni  NESSUNA fuoriuscita d acqua vi era stamane sulla strada  lo stesso ufficio abbia fornito xrassicurazioni sul posizionamento di segnale di pericolo nei pressi del luogo interessato dal problemax     Mi risulta inoltre che la polizia locale abbia percorso con una pattuglia via delle mimose venerdxec u s  alle ore   circa ritenendo quindi assai improbabile che non abbia notato la copiosa fuoriuscita d acqua segnalata  la inviterei a comunicare tale circostanza all ufficio manutenzioni Infine  si apprezza certamente il dono della sintesi che purtroppo per voi comporta  completezza d informazioni e non spiegazioni carenti di alcuni requisiti essenziali giusto per eludere il problema se le vostre premesse sono sbagliate  sono molto spiacente ma non posso e non potro accettare le spiegazioni fornite e se questo significa per voi xarrogante mancanza di rispettox anche se mi duole dirvelo  questo per me non rappresenta un problema Distinti saluti  Barbara Zerbato",3,"Manutenzione","negrar"
"il cassonetto che c e nella piazzetta dell eurospin della plastica e pieno e cominciano  ad ammucchiarsi sacchetti per terra",1,"Ambiente","negrar"
"cassonetti carta traboccanti",1,"Ambiente","negrar"
"La via Vivaldi e al buio completo da due giorni ",2,"Illuminazione","negrar"
"Gli ultimi lampioni in fondo alla Via sono spenti Sono presenti all inizio della stessa Via delle buche  in prossimitae dello Stop ",2,"Illuminazione","negrar"
"Buongiorno da tempo e rotto lo specchio stradale che consente di uscire in maggior sicurezza dalla via pubblica posta tra i due gruppi di case  Da quando sono state ultimate e sono abitate le ultime case costruite a valle  e diventato davvero impossibile e pericoloso uscire senza lo specchio  E  possibile per favore ripristinarlo ed aggiungerne uno in direzione sud dato che ora la strada e trafficata in entrambe le direzioni  Grazie buona giornataEnzo Dalla Pria",4,"Sicurezza","negrar"
"Il lampione n   ha la copertura in posizione instabile  con il vento potrebbe cadere ",2,"Illuminazione","negrar"
"primo lampione con lampada spenta",2,"Illuminazione","negrar"
"tutti e tre i lampioni della nuova lottizzazione spenti da ottobre",2,"Illuminazione","negrar"
"LAMPIONE SPENTO",2,"Illuminazione","negrar"
"Terza sera che la via Vivaldi e al buio completo ",2,"Illuminazione","negrar"
"Difronte all uscita dello scivolo che i residenti dei due condomini utilizzano per immettersi sulla strada comunale  risultano frequentemente parcheggiate autovetture che rendono difficoltosa sia l entrata che l uscita dai garage Chiediamo pertanto di verificare la possibilita di apporre dei segnali di sosta vietata e l autorizzazione a posizionare uno specchietto in quanto  specialmente in presenza di fondo stradale ghiacciato  si corre serio rischio di incorrere in incidenti  molte grazie",4,"Sicurezza","negrar"
"la parte alta del salice del giardino e secca e potrebbe cadere",1,"Ambiente","negrar"
"Rinnovo segnalazioni n   e   situazione invariata a distanza di mesi   ",1,"Ambiente","negrar"
"Buona sera  nonostante varie segnalazioni  l ultima n  del   la strada da saline a mazzano a tratti e  impercorribile per la presenza di numerose buche  e se la segnalazione e  in lavorazione  non ne migliora le condizioni  anzi visto il tempo che passa e  sempre peggio Una domanda  ma qualcuno di voi l ha vista  oppure ha paura di scassare qualche mezzo comunale   cioe    nostro ",3,"Manutenzione","negrar"
"Nel parco giochi sull  angolo tra via toscana e via quintarelli a san Vito e dalla giornata del  che esce ininterrottamente l  acqua dal rubinetto della fontanina e non si riesce a chiudere  probabilmente perchxe guasto",1,"Ambiente","negrar"
"Vi ricordo che in data  avete assegnato il pallino giallo alla segnalazione n   nella quale si lamentava la mancanza di un lampione in via Vivaldi  A distanza di un mese il lampione non c e ancora  Dovete fare una gara d appalto ",2,"Illuminazione","negrar"
"La stradina laterale che collega via Umbria e via Toscana xe impraticabile con buche enormi e profonde ",3,"Manutenzione","negrar"
"lampione numero  spento",2,"Illuminazione","negrar"
"lampione davanti azienda agricola Mazzi spento",2,"Illuminazione","negrar"
" l Ufficio Polizia Locale riceve in data odierna la segnalazione telefonica da parte del sig  Vicentini Luca  residente a Negrar in via Saline   per un lampione della illuminazione pubblica non funzionante in prossimita della propria abitazione ",2,"Illuminazione","negrar"
"segnalo il distaccamento e ribaltamento di alcune lastre di contenimento in pietra lungo la strada comunale Prun Fane in prossimita dell area ecologica Urge segnalazione di pericolo e successivo intervento per sistemazione delle stesse in quanto molte delle stesse versano in condizioni di stabilita precarie ",3,"Manutenzione","negrar"
"Il segnale di kilometrica posto sulla S P   nei pressi dei contenitori per rifiuti vicino a via Paradiso e stato abbattuto  ",4,"Sicurezza","negrar"
"Tempo fa avevo segnalato al geom  Pazzocco  che era uscito per sopra luogo  che nella via abbandonata di fianco alla mia proprieta era necessario intervenire con potatura e sfalcio di rami  piante ed erbacce che stanno ora invadendo il mio giardinopiante  Chiedo di intervenire con urgenza ",1,"Ambiente","negrar"
"primo e secondo lampione via vivaldi spento",2,"Illuminazione","negrar"
"Vorrei segnalare ancora una volta la pericolosita   per i pedoni  del primo tratto di via S  Francesco  dove confluiscono a eccessiva velocita   tutti i  veicoli provenienti da monte ricco  via Montanari e strade adiacenti  C  e  la necessita  di un dosso  richiesto da anni  finora senza alcun esito  Qui non abitano ne  politici  ne  generali o altri personaggi importanti ma anche noi paghiamo le tasse e abbiamo il diritto di camminare in sicurezza ",4,"Sicurezza","negrar"
"Questa mattina ho trovato a terra il paralume del palo di fronte al mio civico  Ho provveduto a raccoglierlo e a legarlo al palo ",2,"Illuminazione","negrar"
"manto stradale sconnesso con presenza di buche profonde con pericolo",3,"Manutenzione","negrar"
"Da piu di un anno  lampioni sono spenti  con non pochi disagi a chi abita in questo pezzo di strada",2,"Illuminazione","negrar"
"Dall estate i lampioni sono spenti  Con vostra nota di dicembre  avete detto che il problema sta nella linea  la riparazione costa  x budget il comune non ne aveva ma tra dicembre e gennaio contavate di eseguire la riparazione   mi chiedo gennaio febbraio di che anno ",2,"Illuminazione","negrar"
"Come se non bastasse la situazione meteo e lo stato di abbandono delle strade comunali e provinciali ci si mettono anche i lavori per la rete Gas   Infatti  da Via Palazzin sino a Negrar passando per San Peretto  lo scavo per la rete e stato chiuso con una cicatrice d asfalto posata in modo a dir poco vergognoso  Piena di imperfezioni cunette salti e insidie varie  Per di piu l impresa     incaricata ha lasciato lungo i lati della strada una quantita enorme di terriccio  breciolina e sassi che l alluvione di questi giorni ha trascinato sul piano stradale invadendolo e rendendolo pericoloso per gli automobilisti e addirittura letale per mezzi a due ruote che su di esso perdono del tutto l assetto Che questa nazione dovesse fare di fronte ad una  crisi  questa fine miserabile era senz altro cosa prevedibile   ma che vi siano delle realta  come questa nella quale abbiamo la disgrazia di vivere  che riescano a raggiungere tali apici di cattiva amministrazione e davvero avvilente  Avete la capacita  anche quando si realizza un opera da mondo civile   di renderla  nei fatti e nelle conseguenze  un danno per la collettivita  ",3,"Manutenzione","negrar"
"Buon giorno  vorrei segnalare che da quest estate una  rossa sosta nella via senza mai essere spostata  La marmitta e legata con uno spago  Visti i problemi di parcheggio della via Sempre intasata da macchine di clienti della pizzeria chiedo la verifica anagrafica rubata  e la relativa rimozione  Grazie ",4,"Sicurezza","negrar"
"Il tratto di carreggiata che si percorre provenendo da Parona verso Arbizzano dal cartello Arbizzano fino ad Happyland e pieno di buche e di tombini troppo bassi rispetto il manto stradale  Si chiede di intervenire con urgenza onde evitare incidentidenunce ",3,"Manutenzione","negrar"
"non sono passati mezzi spandisale",3,"Manutenzione","negrar"
"Abito in via Veneto San vito di Negrar  abbiamo la strada che e  una gruviera  piena di buchi  sono anni che non viene asfaltata  ed e anche pericolosa  Sono proprio indignata  oltre tutto questo davanti al cancelletto di casa  quando piove  come in questi giorni si forma un lago perche  c e  un avallamento sull asfalto  Poi i tombini sono intasati non riescono a smaltire l acqua piovana  Vi prego caldamente  di fare un sopraluogo per vedere voi stessi come siamo ridotti male  Forse non facciamo parte del vostro comune     Questo me lo chiedo da anni che abito qui  P S  Le tasse le pago a questo comune ",3,"Manutenzione","negrar"
"cane di grossa taglia spesso libero sulla strada che da chieve porta a mazzano prego la signoria vostra di provvedere a segnalare ai proprietari in quanto non si puo  godere a pieno di una camminata in un cosi  bel paesaggio ringrazio fin ora",4,"Sicurezza","negrar"
"IL semaforo pedonale di via V  Veneto incrocio Via M  D Azeglio si attiva da solo senza nessuna richiesta dei pedoni",4,"Sicurezza","negrar"
"buche profonde sul manto stradale che hanno causato danni irreparabili ai pneumatici delle nostre macchine Inoltre con le piogge degli ultimi tempi la sorgente che si trova sul ciglio della strada di fronte al via S Ciriaco   sta allagando la strada scendendo fino a dopo la fontana di sotto",3,"Manutenzione","negrar"
"Buona sera  volevo segnalare che oramai da diversi mesi le caditoie stradali di fronte ai civici  sono completamente intasate  l acqua che rimane stagnante danneggia gravemente il muro di sostegno  si sollecita con urgenza una pulizia dei pozzetti di raccolta e soprattutto la pulizia della tubazione di scarico  grazie ",1,"Ambiente","negrar"
"Invito gli amministratori a camminare nel primo tratto di via s Francesco quando piove Il manto stradale e in tali condizioni che si formano numerose e ampie pozzanghere e le macchine di passaggio tranne qualche raro caso sollevano e schizzano l acqua a distanza di molti metri sui malcapitati passanti Qui ci abitano una settantina di famiglie e siamo in pieno centro paese Non pretendiamo di avere i bolognini le corsie per ciechi e quant altro ma di poter almeno uscire di casa e camminare in sicurezza che vorrebbe dire avere un senso unico un marciapiede un dosso rallentatore di velocita un asfalto come si deve Invece i pedoni qui non hanno cittadinanza ancora SICUREZZA ZERO Qui galleggiamo sopra le fogne che invadono anche le casevedi signori Lallol acqua invade le cantine e poi viene scaricata in strada  perchxe manca un pozzetto di raccolta e cosxec tutti gli inverni anche se smette di piovere  per un mese almeno siamo allagatisiamo intossicati dai gas di scarico delle macchine sempre piu numerose che  pur di raggiungere il semaforo non rispettano nessuno Complimenti a questa amministrazione per l attenzione che dice di dimostrare ai cittadini     ",4,"Sicurezza","negrar"
"tra via roveto e via delle coste al numero civico   si segnala che i residenti parcheggiano sempre le loro macchine in curva  coprendo la visuale con situazione di grave pericolosita sia nei giorni di neve e ghiaccio sia  i  bambini in bicicletta sia i ragazzi in motorino che non vedono che arriva da via delle coste  Chiedo a nome anche degli altri residenti una verifica della situazione ",4,"Sicurezza","negrar"
"corpo illuminante palo n   abbattuto da ignoti",2,"Illuminazione","negrar"
"Buche profonde e manto stradale molto rovinato Ennesima segnalazione Non vediamo interventi risolutivi dell amministrazione  ",3,"Manutenzione","negrar"
"Salve volevo segnalare  che nella via si sono formati  parecchie voragini nel manto stradale le quali potrebbero causare danni alle vetture in transito e ai pedoni  Rimango in attesa di un vostro riscontro  Distinti saluti  Bonato Mirco",3,"Manutenzione","negrar"
"Manca sempre il solito lampione gia segnalato ",2,"Illuminazione","negrar"
"Manca sempre il solito lampione gia segnalato ",2,"Illuminazione","negrar"
"Manca sempre il solito lampione gia segnalato ",2,"Illuminazione","negrar"
"si richiedono cestini per raccolta rifiuti e deiezioni cani ",1,"Ambiente","negrar"
"Manca sempre il solito lampione gia segnalato ",2,"Illuminazione","negrar"
"All  incrocio di via valparadiso con via casette si sta formando una buca  Potete provvedere alla sistemazione prima che diventi piu  grande e profonda per cortesia ",3,"Manutenzione","negrar"
"Il lampione  n   non funziona ",2,"Illuminazione","negrar"
"il lampione n  di via veneto non funziona da giorni  ",2,"Illuminazione","negrar"
"In data  la Polizia locale emetteva diffida al taglio e alla rimozione di rami e siepi che sporgono da proprieta privata su area pubblica    concedendo un termine perentorio di dieci giorni per l esecuzione   Ricevo in data  comunicazione che la mia segnalazione e stata chiusa  Ipotesi non e stato fatto alcun sopralluogo e si e deciso di chiudere comunque la segnalazione  E  stato fatto un sopralluogo non accurato Si vuole negare l evidenza La diffida non ha avuto lo stesso effetto per tutti gli interessati  ",4,"Sicurezza","negrar"
"La via Vivaldi e un percorso di guerra SalutiGiancarlo Trusso",3,"Manutenzione","negrar"
"al termine di via Sartori ci sono due punti luce che   a causa della caduta delle armature  sono da piu di un mese spenti Il presente guasto e gia stato segnalato dal sottoscritto oltre che da altri residenti della zona ",2,"Illuminazione","negrar"
"Buongiorno Vi segnalo la presenza di buche pericolose Distinti salutiGiancarlo Trusso",3,"Manutenzione","negrar"
"Non e vero quello che scrivete nella segnalazione n   in risposta alle mie richieste e di conseguenza la preconcetta diffidenza da parte mia nei confronti della P A  e una Vostra distorta interpretazione Di seguito Vi informo di come stanno realmente le coseTra il lampione n   e il  siepe di oleandro h  da terra   mt  sporgenza su strada pubblica   mt  La proprieta  e nettamente identificata tra il  e il  siepe di oleandro h    mt  sporgenza   mt  La proprieta e palesemente identificata tra il  e l  siepe h   mt  sporgenza     La proprieta e distintamente identificata Il lampione n  e immerso nell edera di proprieta ben identificata il lampione n   e collocato all interno della chioma di una pianta di alto fusto cresciuta sul ciglio stradale Tutti gli altri lampioni della via sono stati liberati dai privati e assolvono la loro funzione  Grazie per l attenzione ",4,"Sicurezza","negrar"
"Questa come tante altre vie del Comune sono tempestate di buche da oltre un anno e fin ora sono state rattoppate quotalla peggioquot  Non pensate sia il caso di fare una bella asfaltatura definitiva invece di sprecare i ns soldi nel rifare Via Mazzini che non aveva urgenza di essere sistemata  Ma come sempre fate cio in cui trovate maggior interesse politico  Che amarezza  Questa e la quotns bella Italiaquot ",3,"Manutenzione","negrar"
"Gentili Signori  La presente per chiedere un immediato Vs intervento per la pulizia e la manutenzione del parco giochi sito in via del fante  Esiste infatti fra i giochi una casetta in legno spesso frequentata da adolescenti  negli immediati paraggi e pieno di rifiuti per terra  Mancano cestini dell immondizia  Alcuni elementi in legno fra cui una panchina e la staccionata sono pericolosamente rotti con pezzi appuntiti in legno che possono ferire un bambino  Per terra vi sono anche vetri rotti  Come si puo pensare di far giocare un bambino in un posto tenuto cosxec male  Se possono servire ho scattato anche alcune foto  Attendo un vostro cortese riscontro ",1,"Ambiente","negrar"
"Si segnala che il campo di fianco al numero civico  condominio non facente parte del campo stesso versa in stato di abbandono  Inoltre e segnalata la presenza di ratti di grosse dimensioni che talvolta raggiunge il sedime stradale  fonte questo di pericolo dal punto di vista sanitario e di traffico  Si chiede vivamente chi di dovere provveda a bonificare e derattizzare il campo in questione  Grazie",1,"Ambiente","negrar"
" il problema delle acque piovane di tutta la collina di Montericco che si deposita a valle   ovvero in Via San Francesco  diventa sempre piu importante e serio  Essendoci pure una falda la situazione e grave e richiede un intervento  Quando piove molto l acqua si deposita in strada creando piscine che col freddo ghiacciano causando scivolamenti oppure semplicemente creano disagio ai passanti che vengono totalmente lavati  Inoltre le macchine sfrecciano in Via San Francesco e chiediamo quindi che venga posizionato un dosso per la sicurezza di tutti i bambini che vanno a scuola   degli anziani e di tutti noi  grazie",4,"Sicurezza","negrar"
"Buon giorno  siamo abitanti di via dell Aquilio a Fane  e per immetterci sulla via principale sempre dell Aquilio circa a livello del numero civico n   dobbiamo per forza uscire quasi in mezzo alla strada perche non si riesce a vedere se passano veicoli sulla strada prinicipale in quanto lo specchio installato di fronte che servirebbe a questo scopo e sempre annebbiato  Si chiede si sia possibile installare uno specchio diverso in modo da rendere visibile il traffico dei veicoli e rendere piu sicura l immissione nella strada principale  Gia sono successi degli incidenti e la situazione e davvero pericolosa Grazie in anticipo per il riscontro",4,"Sicurezza","negrar"
"Buona sera  volevo ricordare la segnalazione n  del  e aggiungere che con il passare del tempo la situazione peggiora giorno per giorno  Chiedo gentilmente di prendere in seria considerazione la segnalazione effettuata  grazie ",1,"Ambiente","negrar"
"Arbusti che invadono la corsia gia  stretta lungo via masua  Ci sono rovi e arbusti che possono danneggiare chi va in bici o in moto ",4,"Sicurezza","negrar"
